* /home/elavarasanp002/esim-workspace/universal_trig_flipflop/universal_trig_flipflop.cir
Transient Analysis  Thu Mar 10 13:35:05  2022
--------------------------------------------------------------------------------
Index   time            a7#branch_1_0   a7#branch_1_1   v1#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-07	0.000000e+00	0.000000e+00	-1.01668e-04	
2	1.012130e-07	0.000000e+00	0.000000e+00	-1.02893e-04	
3	1.036389e-07	0.000000e+00	0.000000e+00	-1.05333e-04	
4	1.084907e-07	0.000000e+00	0.000000e+00	-1.10188e-04	
5	1.181944e-07	0.000000e+00	0.000000e+00	-1.19891e-04	
6	1.376018e-07	0.000000e+00	0.000000e+00	-1.39300e-04	
7	1.764166e-07	0.000000e+00	0.000000e+00	-1.78115e-04	
8	2.540461e-07	0.000000e+00	0.000000e+00	-2.55757e-04	
9	4.093051e-07	0.000000e+00	0.000000e+00	-4.11196e-04	
10	7.198232e-07	0.000000e+00	0.000000e+00	-7.29369e-04	
11	1.060942e-06	0.000000e+00	0.000000e+00	-1.14133e-03	
12	1.403541e-06	0.000000e+00	0.000000e+00	-1.61235e-03	
13	1.881580e-06	0.000000e+00	0.000000e+00	-2.29766e-03	
14	2.430133e-06	0.000000e+00	0.000000e+00	-3.09737e-03	
15	3.527240e-06	0.000000e+00	0.000000e+00	-4.71081e-03	
16	5.721452e-06	0.000000e+00	0.000000e+00	-7.95117e-03	
17	1.000000e-05	0.000000e+00	0.000000e+00	-1.42612e-02	
18	1.020384e-05	0.000000e+00	0.000000e+00	-1.42558e-02	
19	1.061151e-05	0.000000e+00	0.000000e+00	-1.42463e-02	
20	1.142686e-05	0.000000e+00	0.000000e+00	-1.42272e-02	
21	1.301399e-05	0.000000e+00	0.000000e+00	-1.41901e-02	
22	1.618825e-05	0.000000e+00	0.000000e+00	-1.41163e-02	
23	2.253678e-05	0.000000e+00	0.000000e+00	-1.39699e-02	
24	3.253678e-05	0.000000e+00	0.000000e+00	-1.37426e-02	
25	4.253678e-05	0.000000e+00	0.000000e+00	-1.35194e-02	
26	5.253678e-05	0.000000e+00	0.000000e+00	-1.33001e-02	
27	6.253678e-05	0.000000e+00	0.000000e+00	-1.30846e-02	
28	7.253678e-05	0.000000e+00	0.000000e+00	-1.28730e-02	
29	8.253678e-05	0.000000e+00	0.000000e+00	-1.26651e-02	
30	9.253678e-05	0.000000e+00	0.000000e+00	-1.24608e-02	
31	1.025368e-04	0.000000e+00	0.000000e+00	-1.22602e-02	
32	1.125368e-04	0.000000e+00	0.000000e+00	-1.20630e-02	
33	1.225368e-04	0.000000e+00	0.000000e+00	-1.18694e-02	
34	1.325368e-04	0.000000e+00	0.000000e+00	-1.16791e-02	
35	1.425368e-04	0.000000e+00	0.000000e+00	-1.14921e-02	
36	1.525368e-04	0.000000e+00	0.000000e+00	-1.13085e-02	
37	1.625368e-04	0.000000e+00	0.000000e+00	-1.11280e-02	
38	1.725368e-04	0.000000e+00	0.000000e+00	-1.09507e-02	
39	1.825368e-04	0.000000e+00	0.000000e+00	-1.07764e-02	
40	1.925368e-04	0.000000e+00	0.000000e+00	-1.06053e-02	
41	2.025368e-04	0.000000e+00	0.000000e+00	-1.04371e-02	
